OTU	Domain	Phylum	Class	Order	Family	Genus	Species	Abundance
OTU4.98203548315843e+32	Bacteria	Cyanobacteria	Oxyphotobacteria	Nostocales	Chroococcidiopsaceae	Chroococcidiopsis_PCC_7203	NA	468
OTU3.3924361317289e+32	Bacteria	Bacteroidetes	Bacteroidia	Sphingobacteriales	Sphingobacteriaceae	Sphingobacterium	Ambiguous_taxa	29
OTU9.72555106395006e+32	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	NA	1
OTU7.69608735038435e+32	Bacteria	Actinobacteria	Actinobacteria	Propionibacteriales	Nocardioidaceae	Nocardioides	NA	192
OTU8.64249034584688e+32	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae 1	Clostridium_sensu_stricto_1	Ambiguous_taxa	35
OTU2.5033234063369e+32	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	uncultured bacterium	3909
OTU2.07219581821104e+32	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Rhodocyclaceae	Azospira	uncultured bacterium	149
OTU7.57263074435137e+31	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium	uncultured bacterium	54
OTU5.30464621733628e+32	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Craurococcus	uncultured bacterium	297
OTU5.77002618380742e+32	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	Rheinheimera	Ambiguous_taxa	1473
OTU6.07054196909331e+31	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	uncultured	uncultured bacterium	90
OTU5.7249153682633e+32	Bacteria	Actinobacteria	Actinobacteria	Propionibacteriales	Nocardioidaceae	Nocardioides	NA	391
OTU6.03906276721087e+32	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Microvirga	uncultured bacterium	307
OTU2.03874057478192e+32	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae 1	Clostridium_sensu_stricto_1	uncultured bacterium	8
OTU4.88674353380517e+32	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Craurococcus	uncultured bacterium	477
OTU3.07248927331614e+32	Bacteria	Bacteroidetes	Bacteroidia	Sphingobacteriales	Sphingobacteriaceae	Nubsella	Ambiguous_taxa	103
OTU4.00964771312172e+32	Bacteria	Proteobacteria	Deltaproteobacteria	Oligoflexales	Oligoflexaceae	Oligoflexus	uncultured bacterium	1
OTU7.32703309294997e+32	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Roseomonas	Ambiguous_taxa	1278
OTU5.68517257617778e+31	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium	Ambiguous_taxa	224
OTU2.50858415628343e+31	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA	NA	3
OTU3.52154102590809e+31	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium	NA	190
OTU1.36179087424416e+32	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Neisseriaceae	Neisseria	uncultured bacterium	963
OTU9.97300235559816e+32	Bacteria	Cyanobacteria	Oxyphotobacteria	Nostocales	Chroococcidiopsaceae	Aliterella_CENA595	NA	105
OTU4.75743769544259e+31	Bacteria	Actinobacteria	Actinobacteria	Propionibacteriales	Nocardioidaceae	Nocardioides	Ambiguous_taxa	247
OTU5.36579080939969e+32	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingopyxis	Ambiguous_taxa	138
OTU4.85471248624506e+32	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Silanimonas	Ambiguous_taxa	24
OTU7.1887775049893e+32	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	1174-901-12	uncultured bacterium	1980
OTU1.79420664320038e+32	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Alloprevotella	uncultured bacterium	165
OTU2.84754296478749e+32	Bacteria	Bacteroidetes	Bacteroidia	Cytophagales	Hymenobacteraceae	Hymenobacter	uncultured bacterium	145
OTU3.65414212749556e+32	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	NA	3268
OTU3.33520862337664e+32	Bacteria	Bacteroidetes	Bacteroidia	Cytophagales	Hymenobacteraceae	Hymenobacter	NA	39
OTU9.37778151792394e+32	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	NA	241
OTU1.97980631143359e+32	Bacteria	Actinobacteria	Actinobacteria	Propionibacteriales	Nocardioidaceae	Nocardioides	Ambiguous_taxa	112
OTU6.60651265195558e+32	Bacteria	Actinobacteria	Actinobacteria	Propionibacteriales	Propionibacteriaceae	Propioniciclava	uncultured bacterium	39
OTU1.58025755722822e+32	Bacteria	Actinobacteria	Actinobacteria	Kineosporiales	Kineosporiaceae	Angustibacter	NA	1
OTU6.57341269087634e+32	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Nocardiaceae	NA	NA	731
OTU3.68812370575675e+32	Bacteria	Actinobacteria	Actinobacteria	Propionibacteriales	Propionibacteriaceae	NA	NA	39
OTU6.15806613744628e+32	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	NA	33
OTU5.26502882523587e+31	Bacteria	Acidobacteria	Blastocatellia (Subgroup 4)	Blastocatellales	Blastocatellaceae	Blastocatella	uncultured bacterium	80
OTU8.84207508244451e+32	Bacteria	Firmicutes	Clostridia	Clostridiales	Family XIII	Mogibacterium	Ambiguous_taxa	35
OTU4.28486780149079e+32	Bacteria	Actinobacteria	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	Pseudonocardia	Ambiguous_taxa	179
OTU1.77276263159435e+32	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Rubellimicrobium	uncultured bacterium	189
OTU5.02954192022891e+32	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas	Ambiguous_taxa	167
OTU4.86898089147978e+32	Bacteria	Actinobacteria	Actinobacteria	Propionibacteriales	Propionibacteriaceae	Cutibacterium	uncultured bacterium	217
OTU7.09804108117428e+32	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Anaplasmataceae	Wolbachia	Ambiguous_taxa	30
OTU9.96878698882544e+32	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	Ambiguous_taxa	107
OTU1.18199605173054e+32	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Janthinobacterium	NA	4806
OTU1.96705797311978e+32	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	NA	27269
OTU4.67965571979878e+32	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Faecalibacterium	uncultured bacterium	392
OTU7.71587231286784e+32	Bacteria	Actinobacteria	Actinobacteria	Propionibacteriales	Nocardioidaceae	Nocardioides	Ambiguous_taxa	9
OTU3.44417450945034e+32	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	uncultured	uncultured bacterium	405
OTU5.85709798456577e+32	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	NA	46
OTU3.40046149814093e+32	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Craurococcus	uncultured bacterium	444
OTU1.34973941815826e+32	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Jeotgalicoccus	NA	276
OTU3.38223916891522e+32	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Altererythrobacter	uncultured bacterium	100
OTU2.13606073512025e+32	Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	NA	57
OTU5.09920535124984e+32	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	Dialister	uncultured bacterium	65
OTU5.71634610157616e+31	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Cellvibrionaceae	Cellvibrio	uncultured bacterium	195
OTU2.56280208402838e+32	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium	Ambiguous_taxa	11
OTU8.14157024865111e+32	Bacteria	Actinobacteria	Actinobacteria	Frankiales	Frankiaceae	NA	NA	94
OTU1.86849436475299e+32	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas	Ambiguous_taxa	9784
OTU8.5367560767336e+32	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonas	uncultured bacterium	229
OTU4.89743196845744e+32	Bacteria	Bacteroidetes	Bacteroidia	Sphingobacteriales	Sphingobacteriaceae	Pedobacter	Ambiguous_taxa	15
OTU5.30851856617147e+32	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus	Haemophilus influenzae	1
OTU2.18173943652946e+32	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Actinobacillus	NA	120
OTU4.8722150438077e+32	Bacteria	Cyanobacteria	Oxyphotobacteria	Nostocales	Chroococcidiopsaceae	uncultured	uncultured bacterium	128
OTU7.06680319919769e+32	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	NA	133
OTU6.63062377040955e+32	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium_1	NA	1056
OTU4.07422611573942e+32	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	PMMR1	NA	211
OTU1.08825093330697e+32	Bacteria	Acidobacteria	Subgroup 6	Ambiguous_taxa	Ambiguous_taxa	Ambiguous_taxa	Ambiguous_taxa	34
OTU1.38399710451392e+32	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium_1	uncultured bacterium	47673
OTU4.42790276923926e+32	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Aquabacterium	uncultured bacterium	651
OTU8.27127751552769e+32	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Dietziaceae	Dietzia	NA	87
OTU9.10980894075344e+31	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	NA	54
OTU4.43788785856185e+32	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	NA	37
OTU1.30683772299289e+32	Bacteria	Deinococcus-Thermus	Deinococci	Deinococcales	Deinococcaceae	Deinococcus	uncultured bacterium	534
OTU7.23547988007972e+32	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium	NA	1670
OTU3.98110378564809e+32	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Ambiguous_taxa	143
OTU5.46662674832135e+32	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Methylobacterium	Ambiguous_taxa	2304
OTU5.85433036437117e+32	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Ambiguous_taxa	362
OTU1.44367779741909e+32	Bacteria	Actinobacteria	Actinobacteria	Frankiales	Frankiaceae	Jatrophihabitans	Ambiguous_taxa	1
OTU7.59628671153902e+32	Bacteria	Proteobacteria	Gammaproteobacteria	Aeromonadales	Aeromonadaceae	Aeromonas	NA	1281
OTU4.70634124380066e+32	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	NA	10
OTU3.01813929693125e+32	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Craurococcus	uncultured bacterium	303
OTU2.69556052418697e+32	Bacteria	Cyanobacteria	Oxyphotobacteria	Nostocales	Chroococcidiopsaceae	uncultured	uncultured bacterium	66
OTU5.85897743482917e+31	Bacteria	Acidobacteria	Subgroup 6	Unknown Order	Unknown Family	Luteitalea	Ambiguous_taxa	128
OTU6.00488603142324e+31	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	uncultured	Ambiguous_taxa	90
OTU6.76094560972505e+32	Bacteria	Cyanobacteria	Oxyphotobacteria	Nostocales	Nostocaceae	Calothrix_PCC-6303	Ambiguous_taxa	114
OTU9.58712314919328e+32	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	[Ruminococcus]_torques_group	uncultured bacterium	57
OTU7.67217097630034e+32	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Lawsonella	uncultured bacterium	52
OTU1.81120839273632e+31	Bacteria	Actinobacteria	Actinobacteria	Propionibacteriales	Nocardioidaceae	Nocardioides	uncultured bacterium	146
OTU2.22796586080598e+32	Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	Sporosarcina	NA	198
OTU1.55652277704256e+32	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Leifsonia	NA	2
OTU6.89288149076997e+32	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	uncultured bacterium	94
OTU9.67286190394248e+31	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	Leptotrichia	uncultured bacterium	757
OTU6.94724505332015e+32	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	uncultured bacterium	1
OTU2.38383151640829e+32	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	uncultured	NA	326
OTU3.06200459396795e+32	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	Leptotrichia	uncultured bacterium	37
OTU6.7189751808441e+32	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	NA	NA	234
OTU2.39467820859623e+32	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Saccharibacillus	Ambiguous_taxa	3
OTU4.18414825316741e+32	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Stenotrophomonas	NA	2134
OTU5.03852122279181e+32	Bacteria	Bacteroidetes	Bacteroidia	Cytophagales	Hymenobacteraceae	Hymenobacter	uncultured bacterium	148
OTU9.27930521651334e+32	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	[Ruminococcus]_torques_group	NA	87
OTU9.93323118029458e+32	Bacteria	Firmicutes	Bacilli	Bacillales	Sporolactobacillaceae	Scopulibacillus	NA	205
OTU8.30226801911991e+32	Bacteria	Actinobacteria	Actinobacteria	Frankiales	Geodermatophilaceae	Modestobacter	uncultured bacterium	187
OTU6.07339169362337e+32	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	uncultured	Ambiguous_taxa	128
OTU6.53056422837679e+31	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Anaerostipes	uncultured bacterium	64
OTU6.10336342896208e+32	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	uncultured bacterium	87
OTU6.97445935071123e+32	Bacteria	Actinobacteria	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	Solirubrobacter	uncultured bacterium	38
OTU1.08691395626199e+32	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	uncultured bacterium	98
OTU8.754707217476e+32	Bacteria	Bacteroidetes	Bacteroidia	Cytophagales	Hymenobacteraceae	Adhaeribacter	Ambiguous_taxa	11
OTU3.68271631790357e+32	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Micrococcaceae	Kocuria	NA	6079
OTU4.20994726019686e+32	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	uncultured	NA	180
OTU1.77904418675279e+32	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	uncultured	NA	136
OTU1.46249432895303e+32	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Ambiguous_taxa	45
OTU9.856451226925e+32	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Stenotrophomonas	Ambiguous_taxa	623
OTU7.25706732117668e+32	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	NA	NA	357
OTU8.78076493961267e+32	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	uncultured	uncultured bacterium	1148
OTU9.20933822238148e+32	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium	NA	589
OTU6.45412143789095e+31	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium	NA	1057
OTU2.93125243522251e+32	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Defluviimonas	NA	14
OTU7.66392545158094e+32	Bacteria	Actinobacteria	Actinobacteria	Frankiales	Geodermatophilaceae	Geodermatophilus	NA	47
OTU8.83406742389802e+32	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Salinicoccus	Ambiguous_taxa	47
OTU3.35091217632296e+32	Bacteria	Actinobacteria	Actinobacteria	Micromonosporales	Micromonosporaceae	Actinoplanes	NA	13
OTU4.80005035767746e+32	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium	uncultured bacterium	40
OTU8.77655606081379e+32	Bacteria	Cyanobacteria	Oxyphotobacteria	Nostocales	Nostocaceae	Calothrix_PCC-6303	uncultured bacterium	208
OTU9.23450696207418e+32	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium_1	NA	3
OTU2.21311674047271e+32	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium_1	NA	38
OTU6.55370874720656e+32	Bacteria	Deinococcus-Thermus	Deinococci	Deinococcales	Deinococcaceae	Deinococcus	NA	348
OTU7.37026573070544e+32	Bacteria	Cyanobacteria	Oxyphotobacteria	Nostocales	Nostocaceae	Scytonema_UTEX_2349	NA	248
OTU3.60630165993996e+31	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Mycobacteriaceae	Mycobacterium	uncultured bacterium	205
OTU6.9230043713268e+32	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingobium	Ambiguous_taxa	1609
OTU8.81115404459223e+31	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Oribacterium	uncultured bacterium	39
OTU1.25831743819411e+32	Bacteria	Bacteroidetes	Bacteroidia	Sphingobacteriales	Sphingobacteriaceae	NA	NA	37
OTU5.11036711808071e+32	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium	Ambiguous_taxa	117
OTU8.97910104557475e+32	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Methylobacterium	Ambiguous_taxa	266
OTU4.72780480386181e+32	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Dietziaceae	Dietzia	NA	510
OTU1.32017202660325e+32	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus horikoshii	90
OTU7.20713449345709e+31	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Weeksellaceae	Chryseobacterium	Ambiguous_taxa	2
OTU5.53425840328845e+32	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Intrasporangiaceae	Tetrasphaera	Ambiguous_taxa	203
OTU3.56185504599367e+32	Bacteria	Actinobacteria	Rubrobacteria	Rubrobacterales	Rubrobacteriaceae	Rubrobacter	Ambiguous_taxa	122
OTU8.96996479074229e+32	Bacteria	Deinococcus-Thermus	Deinococci	Deinococcales	Deinococcaceae	Deinococcus	uncultured bacterium	1821
OTU5.03185440749707e+32	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Rhodocyclaceae	Dechloromonas	NA	156
OTU4.03222313466355e+32	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Luteimonas	NA	449
OTU4.41838195676848e+32	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Holdemanella	uncultured bacterium	646
OTU7.83298210287196e+32	Bacteria	Cyanobacteria	Oxyphotobacteria	Nostocales	uncultured	uncultured_bacterium	uncultured bacterium	19
OTU2.18609295761677e+32	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	Megamonas	uncultured bacterium	154
OTU4.26116595092523e+32	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Stenotrophomonas	Stenotrophomonas maltophilia	1109
OTU6.35706878823225e+32	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Rubellimicrobium	uncultured bacterium	202
OTU7.01449389872977e+32	Bacteria	Bacteroidetes	Bacteroidia	Chitinophagales	Chitinophagaceae	uncultured	NA	46
OTU1.04650003544968e+31	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Escherichia-Shigella	uncultured bacterium	3675
OTU5.96303511678201e+32	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Hyphomicrobium	NA	43
OTU9.16535550636386e+32	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Methylobacterium	uncultured bacterium	290
OTU7.91656556757889e+32	Bacteria	Actinobacteria	Actinobacteria	Propionibacteriales	Nocardioidaceae	Nocardioides	NA	614
OTU3.33141241897685e+32	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonas	uncultured bacterium	14562
OTU2.66547985133332e+32	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Pseudorhodoferax	NA	341
OTU9.747446125564e+31	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Intrasporangiaceae	Aquipuribacter	NA	150
OTU9.42868627867149e+32	Bacteria	Deinococcus-Thermus	Deinococci	Deinococcales	Deinococcaceae	Deinococcus	Ambiguous_taxa	275
OTU7.44696286367169e+32	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	NA	211
OTU8.80023864875518e+32	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	NA	NA	141
OTU3.82782916398959e+32	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	uncultured bacterium	13
OTU6.22994034215313e+32	Bacteria	Acidobacteria	Acidobacteriia	Acidobacteriales	Acidobacteriaceae (Subgroup 1)	Granulicella	NA	180
OTU8.34977883389349e+31	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas aquatilis	975
OTU9.56615240161135e+32	Bacteria	Firmicutes	Bacilli	Lactobacillales	Leuconostocaceae	Weissella	Ambiguous_taxa	4864
OTU2.38373487609014e+32	Bacteria	Acidobacteria	Blastocatellia (Subgroup 4)	Blastocatellales	Blastocatellaceae	Blastocatella	NA	151
OTU9.58955190588512e+32	Bacteria	Bacteroidetes	Bacteroidia	Cytophagales	Hymenobacteraceae	Hymenobacter	NA	517
OTU7.5239111500543e+32	Bacteria	Acidobacteria	Subgroup 6	Ambiguous_taxa	Ambiguous_taxa	Ambiguous_taxa	Ambiguous_taxa	30
OTU1.99926334633716e+32	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Ambiguous_taxa	271
OTU4.33068862209559e+32	Bacteria	Actinobacteria	Actinobacteria	Propionibacteriales	Nocardioidaceae	Nocardioides	Ambiguous_taxa	46
OTU4.09792477918192e+32	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	uncultured	uncultured bacterium	3
OTU5.0632900197326e+32	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Caldibacillus	uncultured compost bacterium	5
OTU5.88853229001248e+32	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium	Ambiguous_taxa	974
OTU4.13716608877195e+32	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Weeksellaceae	Chryseobacterium	Ambiguous_taxa	1
OTU2.92040814087372e+32	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonas	uncultured bacterium	32130
OTU1.41679917522854e+32	Bacteria	Actinobacteria	Acidimicrobiia	Microtrichales	Iamiaceae	Iamia	Ambiguous_taxa	7
OTU3.11401757403651e+32	Bacteria	Cyanobacteria	Oxyphotobacteria	Nostocales	Chroococcidiopsaceae	Chroococcidiopsis_SAG_2023	uncultured bacterium	119
OTU9.00653817173271e+31	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium	Ambiguous_taxa	91
OTU3.09402942968973e+32	Bacteria	Actinobacteria	Actinobacteria	Frankiales	Geodermatophilaceae	Modestobacter	NA	105
OTU6.18390763786131e+32	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	uncultured bacterium	608
OTU1.67516535212282e+32	Bacteria	Bacteroidetes	Bacteroidia	Sphingobacteriales	Sphingobacteriaceae	Pedobacter	Ambiguous_taxa	570
OTU2.90505287167775e+32	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella_7	uncultured bacterium	914
OTU1.84795602810091e+32	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Capnocytophaga	uncultured bacterium	208
OTU8.27730175601499e+32	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Ambiguous_taxa	713
OTU9.56892931602127e+30	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Lautropia	uncultured bacterium	588
OTU5.62500700696233e+31	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Ambiguous_taxa	Ambiguous_taxa	4
OTU7.65871429588927e+31	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Altererythrobacter	NA	454
OTU6.9705133743696e+32	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	NA	14
OTU1.89090708186125e+32	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Capnocytophaga	NA	1141
